block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,rt,acc,time
19,False,1115,1.236,74,[],[],"[(1087, 912)]",[],[1],[124],[2.0666666666666664],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.803],0,3908.083
19,False,1116,1.084,65,[],[],"[(1107, 917)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.066],1,3911.699
19,False,1117,0.318,19,[],[],"[(1107, 898)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.591],1,4126.525
19,False,1118,0.995,59,[],[4144992],"[(1102, 887)]","[(1088, 906)]",[1],"[59, 109]","[0.9833333333333333, 1.8166666666666667]","[640.0, 512.0]",vertical,"(890.0, 762.0)","[0, 0.805]",0,4129.063
19,False,1119,0.994,59,[],[],"[(1087, 909)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.27],1,4132.43
19,False,1120,0.545,32,[],[],"[(1093, 920)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.477],1,4135.245
19,False,1121,0.52,31,[],[],"[(1098, 905)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.59],1,4137.841
19,False,1122,0.712,42,[],[],"[(1092, 920)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.496],1,4140.48
19,False,1123,0.66,39,[],[],"[(1085, 896)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.484],1,4143.213
19,False,1124,0.566,33,[],[],"[(1100, 902)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.527],1,4146.015
19,False,1125,0.646,38,[],[],"[(1101, 893)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.611],1,4148.61
19,False,1126,1.027,61,[],[],"[(1102, 893)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.278],1,4151.406
19,False,1127,0.38,22,[],[],"[(1078, 903)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.527],1,4154.193
19,False,1128,0.75,45,[],[],"[(1102, 904)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.527],1,4156.614
19,False,1129,0.892,53,[],[],"[(1126, 891)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.58],1,4159.431
19,False,1130,0.667,40,[],[],"[(1078, 910)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.374],1,4162.386
19,False,1131,0.536,32,[],[],"[(1082, 887)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.505],1,4164.954
19,False,1132,1.462,87,[],[4183596],"[(1081, 902)]","[(1031, 920)]",[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,4167.497
19,False,1133,1.042,62,[],[],"[(1097, 911)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.099],1,4170.237
19,False,1134,1.131,67,[],[],"[(1105, 912)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.365],1,4172.959
19,False,1135,0.449,26,[],[],"[(1102, 914)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.747],1,4176.03
19,False,1136,1.257,75,[],[4229051],"[(980, 110), (985, 350), (1044, 234), (1026, 131), (1126, 895)]","[(1075, 933)]","[0, 0, 0, 0, 1]",[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,4183.117
19,False,1137,0.631,37,[],[],"[(1068, 937)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.796],0,4215.702
19,False,1138,0.875,52,[],[],"[(1088, 917)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.168],1,4223.837
19,False,1139,1.484,89,[],[4247661],"[(1089, 917)]","[(1054, 928)]",[1],[48],[0.8],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,4231.866
19,False,1140,0.35,21,[],[],"[(1094, 912)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.575],1,4234.317
20,False,1141,1.072,64,[],[4274332],"[(1000, 126), (1088, 907)]","[(1054, 930)]","[0, 1]",[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0],0,4236.803
20,False,1142,0.928,55,[],[],"[(1128, 907)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.247],1,4260.98
20,False,1143,1.01,60,[],[],"[(1126, 925)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.314],1,4263.734
20,False,1144,0.532,31,[],[],"[(1097, 910)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.574],1,4266.648
20,False,1145,0.85,51,[],[],"[(1111, 904)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.394],1,4269.286
20,False,1146,1.113,66,[],[4287998],"[(1102, 910)]","[(1067, 931)]",[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,4272.022
20,False,1147,0.527,31,[],[],"[(1123, 915)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.707],1,4274.654
20,False,1148,1.432,85,[],[4293560],"[(1102, 907)]","[(1060, 926)]",[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0],0,4277.471
20,False,1149,1.126,67,[],[],"[(1126, 925)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.346],1,4280.211
20,False,1150,0.689,41,[],[],"[(1121, 919)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.477],1,4283.511
20,False,1151,1.141,68,[],[],"[(1126, 900)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.466],1,4286.223
20,False,1152,0.834,50,[],[],"[(1088, 912)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.463],1,4289.401
20,False,1153,1.324,79,[],[],"[(1127, 883)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.179],1,4292.28
20,False,1154,0.605,36,[],[],"[(1097, 922)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.523],1,4295.301
20,False,1155,1.342,80,[],[],"[(1088, 910)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.085],1,4297.995
20,False,1156,1.081,64,[],[],"[(1106, 912)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.459],1,4301.102
20,False,1157,0.572,34,[],[],"[(1104, 904)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.597],1,4304.183
20,False,1158,0.556,33,[],[],"[(1107, 912)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.578],1,4306.901
20,False,1159,1.422,85,[],[4325799],"[(1078, 909)]","[(1035, 931)]",[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,4309.532
20,False,1160,1.118,67,[],[],"[(1112, 909)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.151],1,4312.448
20,False,1161,0.745,44,[],[],"[(1088, 916)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.489],1,4315.376
20,False,1162,0.696,41,[],[],"[(1098, 907)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.543],1,4318.176
20,False,1163,1.199,71,[],[],"[(1107, 910)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.033],1,4320.929
20,False,1164,0.315,18,[],[],"[(1093, 906)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.738],1,4323.68
20,False,1165,1.089,65,[],[],"[(1103, 920)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.422],1,4326.266
20,False,1166,0.937,56,[],[],"[(1107, 918)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.507],1,4329.303
20,False,1167,1.004,60,[],[],"[(1126, 919)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.214],1,4334.219
20,False,1168,0.618,37,[],[],"[(1111, 929)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.539],1,4336.981
20,False,1169,1.43,85,[],[4355877],"[(1102, 913)]","[(1060, 935)]",[1],[76],[1.2666666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0],0,4339.729
20,False,1170,1.487,89,[],[4360054],"[(1073, 912)]","[(1041, 928)]",[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0],0,4342.524
20,False,1171,1.036,62,[],[],"[(1091, 915)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.233],1,4346.701
20,False,1172,0.638,38,[],[],"[(1108, 909)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.594],1,4349.704
20,False,1173,0.862,51,[],[],"[(1063, 935)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.492],1,4352.508
20,False,1174,1.102,66,[],[],"[(1093, 906)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.298],1,4356.504
20,False,1175,0.911,54,[],[],"[(1105, 903)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.513],1,4362.935
20,False,1176,1.1,66,[],[],"[(1100, 910)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.245],1,4365.896
20,False,1177,1.422,85,[],[],"[(1109, 919)]",[],[1],[93],[1.55],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.115],1,4368.765
20,False,1178,1.139,68,[],[],"[(1110, 902)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.465],1,4371.847
20,False,1179,0.513,30,[],[],"[(1109, 914)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.543],1,4374.977
20,False,1180,1.088,65,[],[],"[(1107, 898)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.392],1,4377.567
20,False,1181,1.204,72,[],[],"[(1123, 902)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.187],1,4380.552
20,False,1182,1.364,81,[],[4399689],"[(1097, 899)]","[(1067, 915)]",[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0],0,4383.465
20,False,1183,1.312,78,[],[],"[(1088, 914)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.249],1,4386.336
20,False,1184,1.21,72,[],[],"[(1079, 911)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.066],1,4389.966
20,False,1185,1.22,73,[],[4410437],"[(1100, 894)]","[(1085, 910)]",[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0],0,4394.318
20,False,1186,1.395,83,[],[],"[(1080, 906)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.083],1,4397.087
20,False,1187,1.075,64,[],[],"[(1102, 901)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.066],1,4400.718
20,False,1188,0.628,37,[],[],"[(1088, 907)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.546],1,4403.39
20,False,1189,0.866,51,[],[],"[(1094, 898)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.442],1,4406.096
20,False,1190,0.906,54,[],[],"[(1083, 903)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.511],1,4408.9
20,False,1191,0.699,41,[],[],"[(1112, 905)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.52],1,4411.887
20,False,1192,0.873,52,[],[],"[(1123, 893)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.442],1,4414.655
20,False,1193,0.66,39,[],[],"[(1088, 908)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.496],1,4417.489
20,False,1194,1.112,66,[],[],"[(1122, 901)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.512],1,4420.825
20,False,1195,1.236,74,[],[],"[(1091, 907)]",[],[1],[96],[1.6],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.341],1,4423.935
20,False,1196,1.108,66,[],[],"[(1102, 899)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.167],1,4427.051
20,False,1197,0.754,45,[],[],"[(1102, 894)]",[],[1],[81],[1.35],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.575],1,4429.832
20,False,1198,0.797,47,[],[],"[(1076, 905)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.39],1,4432.656
20,False,1199,1.385,83,[],[4451664],"[(1097, 901)]","[(1065, 927)]",[1],"[83, 133]","[1.3833333333333333, 2.216666666666667]","[640.0, 512.0]",vertical,"(390.0, 762.0)","[0, 0.801]",0,4435.372
20,False,1200,0.353,21,[],[],"[(1100, 902)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.543],1,4439.104
21,False,1201,0.423,25,[],[],"[(1086, 918)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.576],1,4441.557
21,False,1202,1.305,78,[],[],"[(1117, 889)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.162],1,4444.101
21,False,1203,0.871,52,[],[],"[(1083, 902)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.551],1,4447.076
21,False,1204,1.371,82,[],[],"[(1102, 901)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.05],1,4450.106
21,False,1205,1.229,73,[],[],"[(1101, 890)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.085],1,4453.042
21,False,1206,0.983,58,[],[],"[(1123, 909)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.494],1,4455.837
21,False,1207,0.748,44,[],[],"[(1079, 902)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.645],1,4458.878
21,False,1208,0.5,30,[],[],"[(1103, 902)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.625],1,4461.806
21,False,1209,0.644,38,[],[],"[(1100, 898)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.514],1,4464.439
21,False,1210,1.138,68,[],[4483168],"[(1105, 902)]","[(1064, 916)]",[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,4467.174
21,False,1211,0.566,33,[],[],"[(1084, 914)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.497],1,4469.812
21,False,1212,1.25,75,[],[4490145],"[(1095, 896)]","[(1076, 911)]",[1],[65],[1.0833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0],0,4474.165
21,False,1213,1.32,79,[],[4493217],"[(1089, 897)]","[(1057, 914)]",[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0],0,4476.79
21,False,1214,0.394,23,[],[],"[(1083, 894)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.687],1,4479.858
21,False,1215,0.557,33,[],[],"[(1090, 898)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.623],1,4482.649
21,False,1216,0.556,33,[],[],"[(1117, 900)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.578],1,4485.378
21,False,1217,1.222,73,[],[4504091],"[(1127, 890)]","[(1083, 910)]",[1],[69],[1.15],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0],0,4488.057
21,False,1218,0.656,39,[],[],"[(1088, 927)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.534],1,4490.74
21,False,1219,0.369,22,[],[],"[(1102, 914)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.528],1,4493.684
21,False,1220,1.225,73,[],[4513332],"[(1083, 903)]","[(1043, 923)]",[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,4496.121
21,False,1221,0.984,59,[],[],"[(1093, 899)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.215],1,4499.979
21,False,1222,0.775,46,[],[],"[(1103, 915)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.396],1,4503.736
21,False,1223,0.417,25,[],[],"[(1088, 902)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.587],1,4506.434
21,False,1224,0.533,31,[],[],"[(1111, 929)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.641],1,4509.002
21,False,1225,0.399,23,[],[],"[(1100, 907)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.558],1,4512.005
21,False,1226,0.795,47,[],[],"[(1089, 906)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.424],1,4514.545
21,False,1227,0.475,28,[],[],"[(1107, 902)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.612],1,4517.315
21,False,1228,1.25,75,[],[],"[(1090, 911)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.166],1,4519.925
21,False,1229,0.761,45,[],[],"[(1097, 911)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.395],1,4522.888
21,False,1230,1.369,82,[],[],"[(1102, 898)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.05],1,4525.544
21,False,1231,1.292,77,[],[],"[(1084, 898)]",[],[1],[96],[1.6],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.294],1,4528.477
21,False,1232,0.43,25,[],[],"[(1108, 905)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.543],1,4531.649
21,False,1233,0.364,21,[],[],"[(1088, 907)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.577],1,4534.223
21,False,1234,0.458,27,[],[],"[(1087, 914)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.541],1,4536.678
21,False,1235,1.104,66,[],[4555281],"[(1085, 894)]","[(1039, 918)]",[1],"[66, 116]","[1.1, 1.9333333333333333]","[640.0, 512.0]",horizontal,"(890.0, 762.0)","[0, 0.802]",0,4539.265
21,False,1236,0.612,36,[],[],"[(1102, 908)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.492],1,4542.709
21,False,1237,1.146,68,[],[],"[(1081, 905)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.085],1,4545.384
21,False,1238,0.587,35,[],[],"[(1066, 916)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.642],1,4548.48
21,False,1239,1.397,83,[],[4567604],"[(1092, 918)]","[(1052, 932)]",[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0],0,4551.304
21,False,1240,0.634,38,[],[],"[(1098, 890)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.528],1,4554.245
21,False,1241,1.099,65,[],[],"[(1105, 907)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.515],1,4557.909
21,False,1242,0.469,28,[],[],"[(1089, 909)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.578],1,4561.031
21,False,1243,0.317,19,[],[],"[(1104, 895)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.574],1,4563.675
21,False,1244,1.034,62,[],[],"[(1093, 897)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.483],1,4566.142
21,False,1245,0.67,40,[],[],"[(1088, 924)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.54],1,4569.221
21,False,1246,0.816,48,[],[],"[(1098, 887)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.707],1,4573.373
21,False,1247,1.249,74,[],[],"[(1088, 900)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.313],1,4576.479
21,False,1248,0.382,22,[],[],"[(1088, 914)]",[],[1],[57],[0.95],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.556],1,4579.903
21,False,1249,0.507,30,[],[],"[(1083, 919)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.545],1,4582.389
21,False,1250,1.434,86,[],[4601142],"[(1082, 914)]","[(1049, 932)]",[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,4585.023
21,False,1251,0.786,47,[],[],"[(1061, 909)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.41],1,4587.791
21,False,1252,1.446,86,[],[],"[(1082, 917)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.067],1,4591.458
21,False,1253,0.687,41,[],[],"[(1097, 904)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.593],1,4594.526
21,False,1254,1.33,79,[],[4623411],"[(1073, 898)]","[(1030, 926)]",[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0],0,4597.552
21,False,1255,1.053,63,[],[],"[(1073, 912)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.034],1,4610.067
21,False,1256,1.492,89,[],[4628950],"[(1088, 912)]","[(1054, 936)]",[1],[53],[0.8833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,4613.121
21,False,1257,0.599,35,[],[],"[(1063, 912)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.596],1,4615.608
21,False,1258,0.61,36,[],[],"[(1058, 919)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.525],1,4619.42
21,False,1259,0.91,54,[],[],"[(1027, 945), (1078, 944)]",[],"[0, 1]",[88],[1.4666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.551],1,4622.122
21,False,1260,0.407,24,[],[],"[(1097, 912)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.802],0,4626.286
22,False,1261,0.878,52,[],[],"[(800, 647), (1056, 924)]",[],"[0, 1]",[75],[1.25],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.36],1,4629.086
22,False,1262,1.054,63,[],[],"[(1102, 914)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.034],1,4939.108
22,False,1263,0.515,30,[],[],"[(1088, 924)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.558],1,4941.742
22,False,1264,0.909,54,[],[],"[(1078, 917)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.282],1,4944.366
22,False,1265,0.567,34,[],[],"[(1091, 928)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.594],1,4947.164
22,False,1266,0.596,35,[],[],"[(1110, 922)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.562],1,4949.898
22,False,1267,1.01,60,[],[],"[(1074, 915)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.418],1,4952.588
22,False,1268,0.466,27,[],[],"[(1088, 926)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.559],1,4955.594
22,False,1269,0.457,27,[],[],"[(1077, 912)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.559],1,4958.155
22,False,1270,1.479,88,[],[4978306],"[(1067, 899)]","[(1052, 915)]",[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0],0,4960.824
22,False,1271,1.167,70,[],[],"[(1068, 902)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.219],1,4964.954
22,False,1272,1.122,67,[],[4984457],"[(1079, 911)]","[(1055, 929)]",[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,4968.47
