block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,rt,acc
6,False,360,1.079,64,[],[],"[(1142, 913)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
7,False,361,0.422,25,[],[],"[(1132, 902)]",[],[1],[54],[0.9],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
7,False,362,0.948,56,[],[],"[(1142, 902)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
7,False,363,0.546,32,[],[],"[(1136, 913)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
7,False,364,0.42,25,[],[],"[(1143, 905)]",[],[1],[54],[0.9],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
7,False,365,0.37,22,[],[],"[(1122, 914)]",[],[1],[50],[0.8333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
7,False,366,1.095,65,[],[],"[(1134, 910)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
7,False,367,0.903,54,[],[],"[(1116, 911)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
7,False,368,1.071,64,[],[],"[(1120, 927)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
7,False,369,1.245,74,[],[],"[(1108, 900)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
7,False,370,0.806,48,[],[],"[(1121, 908)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
7,False,371,0.477,28,[],[],"[(1125, 910)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
7,False,372,0.706,42,[],[],"[(1108, 877)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
7,False,373,0.406,24,[],[],"[(1118, 908)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
7,False,374,0.547,32,[],[],"[(1111, 909)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
7,False,375,0.51,30,[],[],"[(1104, 915)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
7,False,376,1.168,70,[],[],"[(1131, 907)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
7,False,377,0.581,34,[],[],"[(1118, 927)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
7,False,378,1.445,86,[],[],"[(1125, 920)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
7,False,379,0.98,58,[],[],"[(1107, 907)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
7,False,380,0.515,30,[],[],"[(1152, 899)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
7,False,381,0.459,27,[],[],"[(1153, 904)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
7,False,382,0.543,32,[],[],"[(1121, 916)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
7,False,383,1.049,62,[],[],"[(1120, 923)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
7,False,384,1.316,78,[],[],"[(1113, 917)]",[],[1],[109],[1.8166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
7,False,385,1.479,88,[],[],"[(1101, 903)]",[],[1],[123],[2.05],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
7,False,386,1.239,74,[],[],"[(1136, 923)]",[],[1],[121],[2.0166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
7,False,387,0.785,47,[],[],"[(1138, 915)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
7,False,388,0.867,52,[],[],"[(1136, 898)]",[],[1],[81],[1.35],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
7,False,389,1.003,60,[],[],"[(1125, 915)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
7,False,390,0.966,57,[],[],"[(1111, 924)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
7,False,391,0.949,56,[],[],"[(1127, 912)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
7,False,392,0.901,54,[],[],"[(1082, 923)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
7,False,393,0.394,23,[],[],"[(1117, 930)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
7,False,394,0.839,50,[],[],"[(1107, 926)]",[],[1],[81],[1.35],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
7,False,395,0.741,44,[],[],"[(1110, 919)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
7,False,396,0.389,23,[],[],"[(1124, 913)]",[],[1],[54],[0.9],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
7,False,397,1.362,81,[],[1795930],"[(1117, 898)]","[(1105, 908)]",[1],[74],[1.2333333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,0
7,False,398,1.149,68,[],[],"[(1144, 910)]",[],[1],[99],[1.65],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
7,False,399,1.479,88,[],[],"[(1108, 920)]",[],[1],[114],[1.9],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
7,False,400,0.584,35,[],[],"[(1125, 913)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
7,False,401,0.511,30,[],[],"[(1103, 919)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
7,False,402,0.762,45,[],[],"[(1108, 917)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
7,False,403,0.961,57,[],[],"[(1131, 929)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
7,False,404,0.929,55,[],[],"[(1129, 907)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
7,False,405,0.877,52,[],[],"[(1115, 904)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
7,False,406,1.462,87,[],[],"[(1126, 908)]",[],[1],[116],[1.9333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
7,False,407,0.886,53,[],[],"[(1114, 929)]",[],[1],[81],[1.35],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
7,False,408,1.476,88,[],[],"[(1140, 908)]",[],[1],[126],[2.1],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
7,False,409,0.537,32,[],[],"[(1111, 903)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
7,False,410,0.563,33,[],[],"[(1112, 920)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
7,False,411,0.396,23,[],[],"[(1106, 898)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
7,False,412,0.867,52,[],[],"[(1117, 914)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
7,False,413,0.765,45,[],[],"[(1100, 918)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
7,False,414,0.433,25,[],[],"[(1117, 909)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
7,False,415,1.166,69,[],[],"[(1123, 923)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
7,False,416,1.2,72,[],[],"[(1118, 915)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
7,False,417,0.53,31,[],[],"[(1132, 906)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
7,False,418,0.69,41,[],[],"[(1110, 947)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
7,False,419,1.46,87,[],[],"[(1131, 909)]",[],[1],[119],[1.9833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
7,False,420,0.496,29,[],[],"[(1123, 910)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
8,False,421,1.498,89,[],[],"[(1134, 912)]",[],[1],[136],[2.2666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
8,False,422,0.8,48,[],[],"[(1130, 923)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
8,False,423,1.024,61,[],[],"[(1119, 910)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
8,False,424,1.499,89,[],[],"[(1132, 894)]",[],[1],[127],[2.1166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
8,False,425,1.458,87,[],[],"[(1107, 911)]",[],[1],[118],[1.9666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
8,False,426,1.133,67,[],[],"[(1127, 919)]",[],[1],[96],[1.6],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
8,False,427,0.973,58,[],[],"[(1119, 909)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
8,False,428,0.353,21,[],[],"[(1140, 918)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
8,False,429,0.548,32,[],[],"[(1120, 907)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
8,False,430,0.979,58,[],[],"[(1123, 909)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
8,False,431,0.702,42,[],[],"[(1125, 901)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
8,False,432,0.872,52,[],[],"[(1119, 904)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
8,False,433,0.596,35,[],[],"[(1132, 911)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
8,False,434,1.433,85,[],[],"[(1137, 928)]",[],[1],[109],[1.8166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
8,False,435,0.516,30,[],[],"[(1144, 908)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
8,False,436,0.403,24,[],[],"[(1154, 906)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
8,False,437,1.199,71,[],[],"[(1123, 912)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
8,False,438,0.79,47,[],[],"[(1139, 901)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
8,False,439,0.583,34,[],[],"[(1153, 914)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
8,False,440,1.369,82,[],[],"[(1113, 911)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
8,False,441,0.984,59,[],[],"[(1144, 908)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
8,False,442,0.614,36,[],[],"[(1134, 921)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
8,False,443,1.395,83,[],[],"[(1127, 907)]",[],[1],[112],[1.8666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
8,False,444,0.646,38,[],[],"[(1127, 909)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
8,False,445,1.069,64,[],[],"[(1147, 909)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
8,False,446,0.4,24,[],[],"[(1115, 915)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
8,False,447,0.506,30,[],[],"[(1144, 903)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
8,False,448,0.8,48,[],[],"[(1137, 895)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
8,False,449,0.852,51,[],[],"[(1108, 898)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
8,False,450,0.467,28,[],[],"[(1117, 911)]",[],[1],[60],[1.0],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
8,False,451,1.354,81,[],[],"[(1118, 924)]",[],[1],[109],[1.8166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
8,False,452,1.248,74,[],[],"[(1102, 923)]",[],[1],[108],[1.8],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
8,False,453,0.64,38,[],[],"[(1102, 922)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
8,False,454,0.499,29,[],[],"[(1123, 912)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
8,False,455,1.295,77,[],[],"[(1116, 927)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
8,False,456,0.419,25,[],[],"[(1121, 908)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
8,False,457,0.604,36,[],[],"[(1134, 921)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
8,False,458,0.89,53,[],[],"[(1124, 892)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
8,False,459,0.304,18,[],[],"[(1095, 913)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
8,False,460,1.279,76,[],[],"[(1139, 906)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
8,False,461,0.383,22,[],[],"[(1124, 905)]",[],[1],[49],[0.8166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
8,False,462,0.825,49,[],[],"[(1092, 920)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
8,False,463,1.149,68,[],[],"[(1128, 919)]",[],[1],[102],[1.7],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
8,False,464,0.884,53,[],[],"[(1120, 908)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
8,False,465,0.512,30,[],[],"[(1127, 914)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
8,False,466,0.577,34,[],[],"[(1107, 910)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
8,False,467,0.441,26,[],[],"[(1106, 901)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
8,False,468,0.435,26,[],[],"[(1131, 916)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
8,False,469,0.308,18,[],[],"[(1125, 920)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
8,False,470,1.086,65,[],[],"[(1108, 921)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
8,False,471,1.26,75,[],[],"[(1132, 904)]",[],[1],[102],[1.7],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
8,False,472,1.108,66,[],[],"[(1101, 898)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
8,False,473,1.364,81,[],[],"[(1127, 919)]",[],[1],[115],[1.9166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
8,False,474,0.875,52,[],[],"[(1136, 922)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
8,False,475,1.167,70,[],[],"[(1097, 910)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
8,False,476,1.269,76,[],[],"[(1102, 895)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
8,False,477,1.284,77,[],[],"[(1140, 908)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
8,False,478,1.263,75,[],[],"[(1134, 919)]",[],[1],[102],[1.7],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
8,False,479,0.712,42,[],[],"[(1127, 919)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
8,False,480,1.362,81,[],[2156778],"[(1105, 924)]","[(1105, 921)]",[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,0
9,False,481,0.492,29,[],[],"[(1124, 914)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
9,False,482,0.66,39,[],[],"[(1118, 911)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
9,False,483,1.245,74,[],[],"[(1133, 901)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
9,False,484,0.949,56,[],[],"[(1132, 911)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
9,False,485,1.055,63,[],[],"[(1112, 902)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
9,False,486,0.601,36,[],[],"[(1107, 915)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
9,False,487,0.658,39,[],[],"[(1099, 906)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
9,False,488,0.652,39,[],[],"[(1106, 910)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
9,False,489,1.128,67,[],[],"[(1132, 910)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
9,False,490,1.295,77,[],[],"[(1115, 916)]",[],[1],[109],[1.8166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
9,False,491,1.387,83,[],[],"[(1103, 903)]",[],[1],[116],[1.9333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
9,False,492,1.149,68,[],[],"[(1123, 935)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
9,False,493,0.674,40,[],[],"[(1124, 899)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
9,False,494,0.906,54,[],[],"[(1098, 895)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
9,False,495,1.15,69,[],[],"[(1115, 893)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
9,False,496,0.445,26,[],[],"[(1109, 904)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
9,False,497,1.049,62,[],[2206911],"[(1104, 898)]","[(1121, 896)]",[1],[58],[0.9666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,0
9,False,498,0.904,54,[],[],"[(1108, 906)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
9,False,499,0.876,52,[],[],"[(1116, 903)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
9,False,500,0.372,22,[],[],"[(1115, 905)]",[],[1],[47],[0.7833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
9,False,501,0.488,29,[],[],"[(1083, 914)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
9,False,502,0.453,27,[],[],"[(1098, 916)]",[],[1],[60],[1.0],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
9,False,503,1.346,80,[],[2222826],"[(1125, 906)]","[(1121, 910)]",[1],[66],[1.1],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,0
9,False,504,0.775,46,[],[],"[(1108, 919)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
9,False,505,0.409,24,[],[],"[(1104, 901)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
9,False,506,0.823,49,[],[],"[(1087, 902)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
9,False,507,1.088,65,[],[],"[(1101, 887)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
9,False,508,0.387,23,[],[],"[(1108, 908)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
9,False,509,1.373,82,[],[2238881],"[(1084, 890)]","[(1087, 894)]",[1],[66],[1.1],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,0
9,False,510,0.738,44,[],[],"[(1121, 910)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
9,False,511,0.661,39,[],[],"[(1089, 919)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
9,False,512,1.142,68,[],[],"[(1076, 919)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
9,False,513,1.187,71,[],[],"[(1088, 885)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
9,False,514,0.323,19,[],[],"[(1085, 873)]",[],[1],[49],[0.8166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
9,False,515,1.389,83,[],[],"[(1106, 890)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
9,False,516,1.39,83,[],[],"[(1109, 908)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
9,False,517,1.292,77,[],[],"[(1091, 897)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
9,False,518,0.867,52,[],[],"[(1100, 907)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
9,False,519,0.407,24,[],[],"[(1091, 881)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
9,False,520,0.944,56,[],[],"[(1120, 902)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
9,False,521,0.355,21,[],[],"[(1086, 823)]",[],[1],[49],[0.8166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
9,False,522,0.307,18,[],[],"[(1106, 901)]",[],[1],[47],[0.7833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
9,False,523,1.492,89,[],[],"[(1076, 901)]",[],[1],[117],[1.95],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
9,False,524,0.663,39,[],[],"[(1092, 902)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
9,False,525,1.445,86,[],[2284969],"[(1100, 907)]","[(1101, 911)]",[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,0
9,False,526,1.012,60,[],[],"[(1099, 880)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
9,False,527,0.513,30,[],[],"[(1115, 911)]",[],[1],[60],[1.0],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
9,False,528,1.056,63,[],[],"[(1107, 918)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
9,False,529,1.42,85,[],[],"[(1100, 907)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
9,False,530,1.215,72,[],[],"[(1110, 909)]",[],[1],[103],[1.7166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
9,False,531,0.678,40,[],[],"[(1107, 899)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
9,False,532,1.31,78,[],[],"[(1095, 907)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
9,False,533,1.176,70,[],[],"[(1089, 903)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
9,False,534,0.445,26,[],[],"[(1111, 921)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
9,False,535,0.611,36,[],[],"[(1105, 902)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
9,False,536,0.607,36,[],[],"[(1097, 907)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
9,False,537,0.421,25,[],[],"[(1093, 901)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
9,False,538,1.01,60,[],[],"[(1112, 915)]",[],[1],[108],[1.8],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
9,False,539,0.343,20,[],[],"[(1102, 902)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
9,False,540,0.729,43,[],[],"[(1107, 901)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
