block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,rt,acc,time
8,False,478,1.476,88,[],[],"[(1089, 913)]",[],[1],[109],[1.8166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.336],1,2032.265
8,False,479,0.552,33,[],[],"[(1117, 898)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.515],1,2035.86
8,False,480,1.4,84,[],[],"[(1102, 916)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.417],1,2038.484
9,False,481,1.176,70,[],[],"[(1106, 911)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.349],1,2041.872
9,False,482,1.102,66,[],[],"[(1093, 918)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.329],1,2044.95
9,False,483,0.451,27,[],[],"[(1136, 917)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.724],1,2047.936
9,False,484,1.241,74,[],[],"[(1102, 915)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.425],1,2050.637
9,False,485,0.33,19,[],[],"[(1134, 907)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.805],0,2053.838
9,False,486,1.269,76,[],[],"[(1099, 904)]",[],[1],[126],[2.1],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.806],0,2056.536
9,False,487,1.042,62,[],[],"[(1092, 908)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.34],1,2060.259
9,False,488,0.647,38,[],[],"[(1099, 914)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.462],1,2063.483
9,False,489,0.497,29,[],[],"[(1100, 909)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.539],1,2066.077
9,False,490,0.431,25,[],[],"[(1102, 915)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.544],1,2068.712
9,False,491,0.559,33,[],[],"[(1107, 902)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.572],1,2071.235
9,False,492,0.513,30,[],[],"[(1098, 914)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.579],1,2073.886
9,False,493,0.659,39,[],[],"[(1102, 909)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.592],1,2076.537
9,False,494,1.15,69,[],[],"[(1081, 906)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.298],1,2079.314
9,False,495,1.36,81,[],[],"[(1092, 909)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.082],1,2082.515
9,False,496,0.892,53,[],[],"[(1107, 917)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.664],1,2085.863
9,False,497,1.268,76,[],[],"[(1107, 906)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.45],1,2088.965
9,False,498,0.636,38,[],[],"[(1134, 894)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.533],1,2092.23
9,False,499,1.146,68,[],[],"[(1102, 907)]",[],[1],[96],[1.6],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.451],1,2095.019
9,False,500,0.941,56,[],[],"[(471, 678), (892, 902), (888, 912), (1097, 918)]",[],"[0, 0, 0, 1]",[106],[1.7666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.811],0,2098.265
9,False,501,1.013,60,[],[],"[(1073, 897)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.803],0,2147.6
9,False,502,1.321,79,[],[2190807],"[(872, 579), (1068, 910)]","[(1036, 980)]","[0, 1]",[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0],0,2153.835
9,False,503,0.927,55,[],[],"[(1082, 928)]",[],[1],[105],[1.75],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.8],0,2159.489
9,False,504,0.36,21,[],[],"[(1088, 905)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.804],0,2162.802
9,False,505,0.801,48,[],[],"[(1069, 955), (1052, 920)]",[],"[0, 1]",[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.69],1,2166.689
9,False,506,0.43,25,[],[],"[(1078, 928)]",[],[1],[44],[0.7333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.293],1,2173.1
9,False,507,1.033,61,[],[2210484],"[(1104, 948), (1083, 926)]","[(1070, 942)]","[0, 1]",[58],[0.9666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0],0,2175.404
9,False,508,1.016,60,[],[],"[(1062, 942)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.101],1,2179.168
9,False,509,0.861,51,[],[],"[(1109, 917)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.428],1,2182.593
9,False,510,0.478,28,[],[],"[(1102, 918)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.525],1,2185.377
9,False,511,0.908,54,[],[],"[(1102, 924)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.344],1,2187.874
9,False,512,1.223,73,[],[2223781],"[(1124, 914)]","[(1097, 931)]",[1],[22],[0.36666666666666664],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0],0,2190.507
9,False,513,0.319,19,[],[2225620],"[(827, 884), (1085, 922)]","[(1085, 922)]","[0, 1]",[13],[0.21666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0],0,2192.458
9,False,514,1.291,77,[],[2227666],"[(746, 728), (1104, 936)]","[(1041, 946)]","[0, 1]",[22],[0.36666666666666664],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0],0,2194.301
9,False,515,0.457,27,[],[2229500],"[(1072, 929)]","[(1072, 940)]",[1],[14],[0.23333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,2196.353
9,False,516,0.62,37,[],[],"[(888, 739), (743, 902), (1029, 975), (795, 745), (754, 760), (936, 773), (888, 797), (1073, 897)]",[],"[0, 0, 0, 0, 0, 0, 0, 1]",[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.531],1,2198.179
9,False,517,0.599,35,[],[],"[(1077, 914)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.033],1,2203.918
9,False,518,1.156,69,[],[],"[(759, 657), (738, 878), (1135, 900)]",[],"[0, 0, 1]",[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.362],1,2206.075
9,False,519,0.562,33,[],[],"[(768, 971), (1088, 858)]",[],"[0, 1]",[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.806],0,2210.079
9,False,520,0.72,43,[],[],"[(1068, 916)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.432],1,2214.199
9,False,521,0.998,59,[],[],"[(828, 863), (1119, 913)]",[],"[0, 1]",[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.201],1,2217.124
9,False,522,0.311,18,[],[],"[(1087, 936)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.545],1,2219.933
9,False,523,0.464,27,[],[],"[(814, 912), (777, 917), (1050, 956), (864, 971), (1087, 922)]",[],"[0, 0, 0, 0, 1]",[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.802],0,2223.601
9,False,524,1.366,81,[],[],"[(1126, 906)]",[],[1],[131],[2.183333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.813],0,2236.212
9,False,525,1.314,78,[],[2276030],"[(1117, 991), (1078, 896)]","[(1055, 910)]","[0, 1]",[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0],0,2239.926
9,False,526,0.323,19,[],[],"[(1137, 912)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.81],0,2244.719
9,False,527,0.79,47,[],[],"[(1146, 873)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.638],1,2247.387
9,False,528,1.083,64,[],[],"[(1122, 917)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.198],1,2250.335
9,False,529,0.962,57,[],[2289039],"[(790, 922), (1085, 950), (1043, 902)]","[(800, 897)]","[0, 0, 1]","[57, 107]","[0.95, 1.7833333333333332]","[640.0, 512.0]",vertical,"(890.0, 762.0)","[0, 0.799]",0,2253.147
9,False,530,0.331,19,[],[],"[(803, 868), (1076, 934)]",[],"[0, 1]",[66],[1.1],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.756],1,2258.509
9,False,531,0.833,49,[],[],"[(1075, 919)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.298],1,2262.816
9,False,532,0.66,39,[],[],"[(1101, 904)]",[],[1],[45],[0.75],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.087],1,2266.563
9,False,533,1.011,60,[],[],"[(1102, 917)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.267],1,2269.118
9,False,534,0.961,57,[],[],"[(1103, 915)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.444],1,2272.701
9,False,535,0.701,42,[],[],"[(1092, 912)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.659],1,2275.683
9,False,536,0.77,46,[],[2333755],"[(1061, 944)]","[(1053, 947)]",[1],[45],[0.75],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,2278.698
9,False,537,0.396,23,[],[],"[(1096, 898)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.513],1,2302.436
9,False,538,1.02,61,[],[2339112],"[(1096, 902)]","[(1059, 919)]",[1],"[61, 111]","[1.0166666666666666, 1.8499999999999999]","[640.0, 512.0]",horizontal,"(390.0, 762.0)","[0, 0.823]",0,2304.95
9,False,539,0.843,50,[],[],"[(1112, 892)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.344],1,2308.597
9,False,540,0.999,59,[],[],"[(1117, 918)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.017],1,2311.301
10,False,541,1.349,80,[],[],"[(1126, 904)]",[],[1],[99],[1.65],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.297],1,2313.879
10,False,542,0.992,59,[],[],"[(1097, 929)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.181],1,2317.069
10,False,543,0.931,55,[],[],"[(1118, 919)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.515],1,2319.929
10,False,544,0.926,55,[],[],"[(1088, 910)]",[],[1],[96],[1.6],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.659],1,2322.866
10,False,545,0.342,20,[],[],"[(1114, 912)]",[],[1],[60],[1.0],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.645],1,2326.556
10,False,546,0.736,44,[],[],"[(1123, 927)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.465],1,2329.053
10,False,547,1.169,70,[],[],"[(1112, 928)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.542],1,2331.758
10,False,548,0.596,35,[],[],"[(1114, 911)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.51],1,2334.988
10,False,549,0.642,38,[],[],"[(1112, 907)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.486],1,2337.66
10,False,550,0.687,41,[],[],"[(1096, 920)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.623],1,2340.329
10,False,551,0.614,36,[],[],"[(1117, 912)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.494],1,2343.18
10,False,552,0.851,51,[],[],"[(1107, 910)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.619],1,2345.799
10,False,553,0.7,42,[],[],"[(1109, 907)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.448],1,2348.784
10,False,554,1.135,68,[],[],"[(1112, 911)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.342],1,2351.475
10,False,555,1.29,77,[],[],"[(1124, 926)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.317],1,2354.493
10,False,556,1.48,88,[],[],"[(1112, 914)]",[],[1],[117],[1.95],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.468],1,2357.654
10,False,557,1.075,64,[],[],"[(1119, 909)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.692],1,2361.535
10,False,558,1.038,62,[],[],"[(1088, 917)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.436],1,2364.877
10,False,559,0.355,21,[],[],"[(1104, 907)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.608],1,2372.001
10,False,560,0.346,20,[],[],"[(1117, 908)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.744],1,2374.479
10,False,561,1.256,75,[],[],"[(1094, 898)]",[],[1],[108],[1.8],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.526],1,2377.072
10,False,562,0.73,43,[],[],"[(1124, 907)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.432],1,2380.387
10,False,563,1.123,67,[],[],"[(1099, 923)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.429],1,2383.128
10,False,564,0.424,25,[],[],"[(1088, 913)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.516],1,2386.181
10,False,565,1.234,74,[],[],"[(1088, 904)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.475],1,2388.677
10,False,566,1.416,84,[],[],"[(1110, 906)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.361],1,2391.965
10,False,567,1.422,85,[],[],"[(1112, 916)]",[],[1],[114],[1.9],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.467],1,2395.259
10,False,568,0.369,22,[],[],"[(1118, 918)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.531],1,2399.281
10,False,569,1.29,77,[],[],"[(1092, 910)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.231],1,2401.718
10,False,570,0.545,32,[],[],"[(1104, 899)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.51],1,2404.777
10,False,571,0.807,48,[],[],"[(1108, 921)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.479],1,2408.74
10,False,572,1.022,61,[],[],"[(1101, 900)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.478],1,2411.753
10,False,573,0.867,52,[],[],"[(1100, 907)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.51],1,2414.913
10,False,574,0.764,45,[],[],"[(1115, 912)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.53],1,2417.817
10,False,575,1.103,66,[],[],"[(1110, 913)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.547],1,2420.752
10,False,576,0.954,57,[],[],"[(1108, 901)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.561],1,2423.931
10,False,577,0.986,59,[],[],"[(1104, 923)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.541],1,2427.0
10,False,578,1.047,62,[],[],"[(1068, 917)]",[],[1],[93],[1.55],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.496],1,2430.111
10,False,579,1.124,67,[],[],"[(1112, 918)]",[],[1],[99],[1.65],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.511],1,2433.156
10,False,580,1.072,64,[],[],"[(1102, 912)]",[],[1],[99],[1.65],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.561],1,2436.35
10,False,581,0.665,39,[],[],"[(1109, 915)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.546],1,2439.538
10,False,582,0.917,55,[],[],"[(1110, 909)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.59],1,2442.274
10,False,583,0.643,38,[],[],"[(1107, 913)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.705],1,2445.358
10,False,584,1.046,62,[],[],"[(1108, 911)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.33],1,2448.3
10,False,585,0.329,19,[],[],"[(1097, 905)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.773],1,2452.044
10,False,586,0.684,41,[],[],"[(1102, 923)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.509],1,2454.822
10,False,587,1.257,75,[],[],"[(1083, 915)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.512],1,2457.968
10,False,588,1.418,85,[],[2497232],"[(1115, 920)]","[(1084, 935)]",[1],"[85, 135]","[1.4166666666666667, 2.25]","[640.0, 512.0]",horizontal,"(390.0, 262.0)","[0, 0.8]",0,2462.923
10,False,589,0.608,36,[],[],"[(1104, 897)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.606],1,2466.707
10,False,590,1.362,81,[],[],"[(1088, 911)]",[],[1],[99],[1.65],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.279],1,2469.49
10,False,591,0.794,47,[],[],"[(1075, 922)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.497],1,2472.89
10,False,592,0.944,56,[],[],"[(1097, 906)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.509],1,2475.867
10,False,593,1.235,74,[],[],"[(1100, 915)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.509],1,2478.849
10,False,594,0.329,19,[],[],"[(1125, 914)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.581],1,2482.154
10,False,595,0.941,56,[],[],"[(1093, 918)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.501],1,2484.591
10,False,596,0.457,27,[],[],"[(1127, 913)]",[],[1],[60],[1.0],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.532],1,2487.608
10,False,597,1.187,71,[],[],"[(1098, 917)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.378],1,2490.152
10,False,598,1.162,69,[],[],"[(1105, 922)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.412],1,2494.05
10,False,599,0.992,59,[],[],"[(1116, 918)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.48],1,2497.178
10,False,600,0.744,44,[],[],"[(1102, 916)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.459],1,2500.197
11,False,601,0.358,21,[],[],"[(1098, 907)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.544],1,2503.366
11,False,602,1.108,66,[],[],"[(1105, 912)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.457],1,2505.816
11,False,603,1.012,60,[],[],"[(1107, 896)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.499],1,2508.876
11,False,604,0.59,35,[],[],"[(1093, 912)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.581],1,2511.955
11,False,605,0.982,58,[],[],"[(1107, 912)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.516],1,2515.004
11,False,606,0.775,46,[],[],"[(1119, 899)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.539],1,2518.073
11,False,607,1.135,68,[],[],"[(1112, 897)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.458],1,2520.922
11,False,608,1.102,66,[],[],"[(1100, 912)]",[],[1],[93],[1.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.426],1,2523.985
11,False,609,0.784,47,[],[],"[(1110, 923)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.52],1,2527.123
11,False,610,0.567,34,[],[],"[(1120, 918)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.563],1,2529.999
11,False,611,1.278,76,[],[],"[(1122, 888)]",[],[1],[105],[1.75],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.461],1,2532.68
11,False,612,1.374,82,[],[],"[(1106, 917)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.456],1,2535.963
11,False,613,1.259,75,[],[],"[(1108, 923)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.413],1,2539.928
11,False,614,1.48,88,[],[],"[(1129, 915)]",[],[1],[108],[1.8],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.317],1,2543.166
11,False,615,1.177,70,[],[],"[(1104, 898)]",[],[1],[99],[1.65],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.462],1,2546.554
11,False,616,1.271,76,[],[],"[(1080, 902)]",[],[1],[102],[1.7],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.411],1,2549.743
11,False,617,1.095,65,[],[],"[(1102, 913)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.463],1,2553.572
11,False,618,1.113,66,[],[],"[(1102, 911)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.443],1,2556.699
11,False,619,0.927,55,[],[],"[(1107, 904)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.531],1,2559.779
11,False,620,1.386,83,[],[],"[(1103, 902)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.358],1,2562.784
11,False,621,0.535,32,[],[],"[(1109, 907)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.523],1,2566.039
11,False,622,0.614,36,[],[],"[(1086, 914)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.513],1,2568.668
11,False,623,1.058,63,[],[],"[(1104, 909)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.51],1,2571.72
11,False,624,1.098,65,[],[],"[(1106, 918)]",[],[1],[96],[1.6],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.491],1,2574.83
11,False,625,0.48,28,[],[],"[(1089, 919)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.53],1,2577.943
11,False,626,0.385,23,[],[],"[(1102, 912)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.808],0,2580.507
11,False,627,0.786,47,[],[],"[(1102, 911)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.526],1,2583.284
11,False,628,1.089,65,[],[],"[(1134, 925)]",[],[1],[105],[1.75],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.637],1,2586.402
11,False,629,1.324,79,[],[],"[(1103, 898)]",[],[1],[109],[1.8166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.483],1,2589.659
11,False,630,0.754,45,[],[],"[(1112, 902)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.688],1,2593.055
11,False,631,1.271,76,[],[],"[(1110, 914)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.563],1,2596.043
11,False,632,0.559,33,[],[],"[(1096, 902)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.556],1,2599.531
11,False,633,1.038,62,[],[],"[(1110, 917)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.465],1,2605.19
11,False,634,0.604,36,[],[],"[(1122, 909)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.495],1,2608.254
11,False,635,1.228,73,[],[],"[(1112, 902)]",[],[1],[99],[1.65],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.413],1,2610.882
11,False,636,1.055,63,[],[],"[(1097, 909)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.479],1,2614.095
11,False,637,0.644,38,[],[],"[(1106, 905)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.567],1,2617.193
