block,practice,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
11,False,620,target,"[(1067, 889)]",[],[1],[0.08333333333333333],vertical,"(390.0, 262.0)",1.2,0.052,1,4063.961
11,False,621,target,"[(1089, 897)]",[],[1],[0.6],vertical,"(390.0, 262.0)",1.5333333333333332,0.558,1,4068.745
11,False,622,target,"[(1109, 890)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.7666666666666666,0.519,1,4074.144
11,False,623,target,"[(1109, 893)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.95,0.542,1,4078.673
11,False,624,catch,"[(1082, 880)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,4083.381
11,False,625,target,"[(1071, 887)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.6666666666666666,0.492,1,4088.011
11,False,626,catch,"[(1081, 887)]",[],[1],[0.45],vertical,"(890.0, 262.0)",1.4166666666666667,0.417,0,4092.743
11,False,627,target,"[(1067, 873)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.5166666666666666,0.461,1,4097.722
11,False,628,target,"[(1099, 885)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.85,0.577,1,4103.265
11,False,629,target,"[(1108, 901)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",1.5,0.425,1,4108.067
11,False,630,target,"[(1100, 871)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,4113.025
11,False,631,target,"[(1069, 889)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.5,0.531,1,4117.452
11,False,632,target,"[(1085, 903)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.85,0.543,1,4122.066
11,False,633,target,"[(1080, 897)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",0.9,0.462,1,4126.55
11,False,634,target,"[(1082, 888)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.8833333333333333,0.476,1,4134.278
11,False,635,target,"[(1085, 890)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.1666666666666667,0.465,1,4138.989
11,False,636,target,"[(1101, 900)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.6,0.52,1,4144.216
11,False,637,target,"[(1071, 891)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.0,0.494,1,4148.529
11,False,638,target,"[(1108, 893)]",[],[1],[0.23333333333333334],vertical,"(890.0, 762.0)",1.0,0.203,1,4152.832
11,False,639,target,"[(1106, 901)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.3333333333333333,0.531,1,4157.001
11,False,640,catch,"[(1111, 897)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.6833333333333333,0.515,0,4161.824
11,False,641,target,"[(1076, 861)]",[],[1],[0.6333333333333333],vertical,"(890.0, 262.0)",0.6833333333333333,0.589,1,4166.377
11,False,642,target,"[(1100, 886)]",[],[1],[0.4],horizontal,"(390.0, 762.0)",1.4666666666666666,0.362,1,4171.283
11,False,643,target,"[(1088, 904)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,4175.994
11,False,644,target,"[(1085, 878)]",[],[1],[0.75],vertical,"(890.0, 262.0)",0.6666666666666666,0.711,1,4180.336
11,False,645,target,"[(1093, 898)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",1.3833333333333333,0.408,1,4184.774
11,False,646,target,"[(1109, 909)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.65,0.524,1,4189.952
11,False,647,target,"[(1119, 888)]",[],[1],[0.16666666666666666],horizontal,"(890.0, 262.0)",1.4833333333333334,0.137,1,4194.245
11,False,648,target,"[(1098, 898)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.7333333333333333,0.499,1,4199.196
11,False,649,target,"[(1103, 895)]",[],[1],[0.3833333333333333],vertical,"(890.0, 262.0)",1.2,0.349,1,4203.627
11,False,650,target,"[(1084, 907)]",[],[1],[0.11666666666666667],horizontal,"(890.0, 262.0)",1.45,0.083,1,4208.446
11,False,651,target,"[(1081, 888)]",[],[1],[0.3],horizontal,"(890.0, 762.0)",1.55,0.263,1,4213.211
11,False,652,target,"[(1079, 903)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",0.7333333333333333,0.573,1,4217.948
11,False,653,target,"[(1090, 880)]",[],[1],[0.8],horizontal,"(390.0, 262.0)",0.6,0.758,1,4221.991
11,False,654,target,"[(1085, 890)]",[],[1],[0.43333333333333335],vertical,"(390.0, 262.0)",1.2333333333333334,0.394,1,4226.198
11,False,655,target,"[(1084, 894)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",1.0333333333333332,0.492,1,4230.967
11,False,656,target,"[(1108, 888)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.7666666666666666,0.512,1,4235.811
11,False,657,target,"[(1114, 890)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 762.0)",1.1,0.395,1,4239.98
11,False,658,target,"[(1081, 912)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.8833333333333333,0.474,1,4244.382
11,False,659,target,"[(1101, 894)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.7333333333333333,0.527,1,4249.159
11,False,660,target,"[(1110, 892)]",[],[1],[0.3],vertical,"(390.0, 762.0)",1.2833333333333332,0.267,1,4253.646
12,False,661,target,"[(1110, 901)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.9,0.563,1,4258.075
12,False,662,target,"[(1066, 901)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,4263.173
12,False,663,target,"[(1080, 891)]",[],[1],[0.4166666666666667],vertical,"(890.0, 762.0)",0.9666666666666667,0.377,1,4268.142
12,False,664,target,"[(1090, 888)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",1.3166666666666667,0.447,1,4273.35
12,False,665,target,"[(1095, 883)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.1,0.507,1,4278.281
12,False,666,target,"[(1109, 890)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 262.0)",1.1166666666666667,0.343,1,4283.106
12,False,667,target,"[(1084, 882)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 762.0)",1.5666666666666667,0.425,1,4287.395
12,False,668,target,"[(1081, 909)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,4292.323
12,False,669,target,"[(1090, 873)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",0.8833333333333333,0.606,1,4296.701
12,False,670,target,"[(1085, 877)]",[],[1],[0.36666666666666664],vertical,"(890.0, 762.0)",1.2166666666666666,0.33,1,4302.522
12,False,671,target,"[(1106, 888)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,4306.901
12,False,672,target,"[(1074, 858)]",[],[1],[0.6666666666666666],vertical,"(390.0, 762.0)",1.3666666666666667,0.622,1,4311.615
12,False,673,target,"[(1071, 901)]",[],[1],[0.08333333333333333],vertical,"(390.0, 262.0)",1.5166666666666666,0.052,1,4318.182
12,False,674,target,"[(1080, 888)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.1833333333333333,0.489,1,4323.037
12,False,675,target,"[(1100, 892)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.6833333333333333,0.539,1,4328.078
12,False,676,target,"[(1100, 899)]",[],[1],[0.3333333333333333],vertical,"(890.0, 262.0)",1.5833333333333333,0.29,1,4332.448
12,False,677,target,"[(1105, 894)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.7833333333333333,0.523,1,4337.467
12,False,678,catch,"[(1098, 892)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,4341.99
12,False,679,target,"[(1107, 886)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.5,0.575,1,4346.446
12,False,680,target,"[(1081, 893)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",0.5333333333333333,0.59,1,4350.65
12,False,681,target,"[(1087, 890)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.7833333333333333,0.51,1,4355.334
12,False,682,target,"[(1090, 896)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.55,0.526,1,4359.8
12,False,683,target,"[(1101, 896)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.5333333333333332,"cti_phase,nan",0,4364.118
12,False,684,target,"[(1100, 886)]",[],[1],[0.23333333333333334],vertical,"(390.0, 762.0)",1.0166666666666666,0.197,1,4369.444
12,False,685,catch,"[(1118, 899)]",[],[1],[0.6666666666666666],vertical,"(890.0, 762.0)",0.7666666666666666,0.622,0,4376.114
12,False,686,target,"[(1104, 886)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,4381.098
12,False,687,target,"[(1082, 886)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.4166666666666667,0.528,1,4385.572
12,False,688,catch,"[(1100, 897)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.55,nan,1,4390.732
12,False,689,catch,"[(1085, 901)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.5833333333333334,nan,1,4395.325
12,False,690,target,"[(1066, 876)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 762.0)",1.3,0.344,1,4409.794
12,False,691,target,"[(1081, 888)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.6833333333333333,0.543,1,4415.601
12,False,692,target,"[(1081, 890)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,4420.044
12,False,693,target,"[(1088, 876)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",1.1,0.448,1,4424.501
12,False,694,target,"[(1109, 907)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.5666666666666667,0.526,1,4429.082
12,False,695,target,"[(1101, 905)]",[],[1],[0.11666666666666667],vertical,"(890.0, 762.0)",1.4833333333333334,0.082,1,4433.097
12,False,696,target,"[(1105, 903)]",[],[1],[0.23333333333333334],vertical,"(390.0, 262.0)",1.6166666666666667,0.2,1,4437.627
12,False,697,target,"[(1104, 886)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 262.0)",1.2,0.346,1,4442.55
12,False,698,target,"[(1082, 893)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.6666666666666666,0.509,1,4447.031
12,False,699,target,"[(1086, 886)]",[],[1],[0.1],horizontal,"(890.0, 762.0)",1.1,0.069,1,4451.35
12,False,700,target,"[(1095, 905)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.6333333333333333,0.494,1,4456.11
12,False,701,target,"[(1103, 876)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,4460.108
12,False,702,target,"[(1101, 895)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.55,0.578,1,4464.23
12,False,703,target,"[(1104, 892)]",[],[1],[0.11666666666666667],vertical,"(390.0, 762.0)",1.4333333333333333,0.082,1,4468.701
12,False,704,target,"[(1071, 892)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,4472.968
12,False,705,target,"[(1102, 880)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,4477.425
12,False,706,catch,"[(1086, 888)]",[],[1],[0.7],horizontal,"(390.0, 262.0)",1.0,0.664,0,4481.995
12,False,707,target,"[(1081, 864)]",[],[1],[0.35],horizontal,"(390.0, 762.0)",1.2833333333333332,0.312,1,4487.162
12,False,708,target,"[(1099, 902)]",[],[1],[0.08333333333333333],horizontal,"(390.0, 762.0)",1.05,0.052,1,4492.208
12,False,709,target,"[(1108, 880)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",0.7166666666666667,0.458,1,4496.582
12,False,710,catch,"[(1084, 881)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.55,nan,1,4501.05
12,False,711,catch,"[(1100, 901)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",1.0333333333333332,0.434,0,4505.14
12,False,712,target,"[(1082, 879)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",1.25,0.427,1,4537.692
12,False,713,target,"[(1086, 893)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.6666666666666666,0.589,1,4542.581
12,False,714,target,"[(1081, 884)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.3833333333333333,0.504,1,4546.934
12,False,715,target,"[(1083, 894)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.9166666666666666,0.511,1,4551.742
12,False,716,target,"[(1110, 884)]",[],[1],[0.3333333333333333],horizontal,"(390.0, 262.0)",1.1833333333333333,0.301,1,4556.021
12,False,717,target,"[(1090, 889)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,4560.281
12,False,718,target,"[(1091, 895)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 762.0)",1.1166666666666667,0.435,1,4564.257
12,False,719,target,"[(1090, 905)]",[],[1],[0.43333333333333335],vertical,"(890.0, 262.0)",1.1,0.394,1,4569.196
12,False,720,target,"[(1090, 893)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.6166666666666667,0.507,1,4573.683
13,False,721,target,"[(1099, 881)]",[],[1],[0.21666666666666667],horizontal,"(390.0, 762.0)",1.4833333333333334,0.185,1,4577.812
13,False,722,target,"[(1126, 888)]",[],[1],[0.5],vertical,"(890.0, 762.0)",1.35,0.461,1,4582.369
13,False,723,target,"[(1087, 886)]",[],[1],[0.43333333333333335],vertical,"(890.0, 762.0)",1.4166666666666667,0.398,1,4587.522
13,False,724,target,"[(1095, 904)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",1.0,0.501,1,4592.18
13,False,725,target,"[(1115, 905)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.6166666666666667,0.493,1,4596.814
13,False,726,target,"[(1104, 890)]",[],[1],[0.26666666666666666],horizontal,"(390.0, 262.0)",1.5333333333333332,0.231,1,4600.914
13,False,727,target,"[(1104, 882)]",[],[1],[0.3333333333333333],horizontal,"(390.0, 762.0)",1.2166666666666666,0.298,1,4605.679
13,False,728,target,"[(1119, 894)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.8833333333333333,0.522,1,4610.142
13,False,729,target,"[(1110, 888)]",[],[1],[0.35],horizontal,"(890.0, 762.0)",0.9833333333333333,0.311,1,4614.397
13,False,730,target,"[(1114, 899)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.5833333333333334,0.521,1,4618.846
13,False,731,target,"[(1122, 897)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",1.15,0.448,1,4623.299
13,False,732,target,"[(1090, 901)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.6666666666666666,0.491,1,4627.845
13,False,733,target,"[(1109, 872)]",[],[1],[0.23333333333333334],vertical,"(390.0, 762.0)",1.5166666666666666,0.197,1,4632.261
13,False,734,target,"[(1081, 896)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",0.6833333333333333,0.478,1,4637.039
13,False,735,target,"[(1105, 906)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.75,0.523,1,4641.617
13,False,736,target,"[(1085, 889)]",[],[1],[0.6],horizontal,"(890.0, 262.0)",0.65,0.555,1,4646.352
13,False,737,target,"[(1081, 896)]",[],[1],[0.11666666666666667],horizontal,"(390.0, 262.0)",1.4333333333333333,0.085,1,4650.864
13,False,738,target,"[(1085, 876)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.8,0.489,1,4655.874
13,False,739,target,"[(1104, 878)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.65,0.502,1,4660.458
13,False,740,target,"[(1115, 898)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.3,nan,0,4664.802
13,False,741,target,"[(1069, 926)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",0.6666666666666666,0.478,1,4670.201
13,False,742,catch,"[(1095, 894)]",[],[1],[0.6166666666666667],vertical,"(390.0, 762.0)",1.3333333333333333,0.574,0,4891.452
13,False,743,target,"[(1109, 880)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.55,0.498,1,4896.182
13,False,744,target,"[(1110, 889)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",0.5833333333333334,0.588,1,4900.985
13,False,745,target,"[(1093, 916)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",1.15,0.473,1,4905.096
13,False,746,target,"[(1085, 887)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.5,0.02,1,4909.962
13,False,747,target,"[(1086, 888)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.25,0.532,1,4914.309
13,False,748,target,"[(1083, 891)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",1.05,0.475,1,4988.552
13,False,749,catch,"[(1075, 887)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.4333333333333333,nan,1,4993.169
13,False,750,target,"[(1093, 890)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.8666666666666667,0.493,1,4998.581
13,False,751,target,"[(1074, 901)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.3166666666666667,nan,0,9091.021
13,False,752,catch,"[(1098, 909)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.5833333333333333,nan,1,9096.04
13,False,753,catch,"[(1056, 743), (941, 329), (1099, 393), (1206, 542), (1109, 469), (1020, 427), (1138, 404), (950, 441), (1032, 438), (993, 429), (727, 547), (1147, 457), (1124, 478), (1154, 400), (926, 509), (1165, 512), (898, 528), (983, 533), (1163, 453), (940, 590), (1172, 547), (945, 628), (1116, 557), (988, 387), (1158, 568), (897, 585), (1108, 700), (1116, 380), (877, 581), (959, 610), (1177, 554), (1201, 647), (1206, 609), (1226, 351), (1134, 342), (1095, 340), (1186, 519), (1143, 347), (1167, 495), (1075, 313), (1148, 590), (1143, 437), (1245, 369), (1128, 366), (1185, 605), (1235, 676), (1138, 625), (1184, 638), (1096, 562), (897, 485), (1109, 389), (1192, 658), (1187, 402), (1037, 672), (1008, 396), (945, 601), (950, 485), (974, 724), (1177, 704), (959, 676), (1153, 513), (1042, 328), (1158, 539), (1177, 770)]","[(1192, 771)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.8],vertical,"(890.0, 262.0)",,bar_phase,0,9393.24
13,False,754,target,"[(1201, 576), (1191, 919)]",[],"[0, 1]",[0.08333333333333333],horizontal,"(390.0, 262.0)",1.1333333333333333,0.053,1,9449.234
13,False,755,target,"[(1148, 805)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.5833333333333334,nan,0,9477.347
13,False,756,target,"[(1167, 753), (959, 929), (1071, 910)]",[],"[0, 0, 1]",[0.85],vertical,"(390.0, 762.0)",1.05,nan,0,9484.151
13,False,757,target,"[(1071, 876)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.75,nan,0,9885.269
13,False,758,target,"[(1071, 883)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.05,nan,0,9890.382
13,False,759,target,"[(1074, 878)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.5166666666666666,nan,0,9895.774
13,False,760,target,"[(1084, 892)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,9908.909
13,False,761,target,"[(1056, 911)]",[],[1],[0.6666666666666666],vertical,"(890.0, 262.0)",0.9833333333333333,0.623,1,10263.168
13,False,762,target,"[(1071, 911)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.45,nan,0,10268.421
13,False,763,target,"[(1037, 851)]",[],[1],[0.35],horizontal,"(390.0, 262.0)",0.7333333333333333,0.309,1,10274.127
13,False,764,target,"[(1014, 901)]",[],[1],[],horizontal,"(390.0, 262.0)",,fix_phase,0,11224.426
13,False,765,target,"[(499, 335), (930, 953), (484, 766), (926, 646), (640, 782), (630, 779), (1084, 904)]",[],"[0, 0, 0, 0, 0, 0, 1]",[0.5],vertical,"(390.0, 762.0)",0.7,0.459,1,11254.924
13,False,766,target,"[(1095, 895)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",0.5666666666666667,0.473,1,11778.322
13,False,767,target,"[(1114, 891)]",[],[1],[0.7833333333333333],vertical,"(890.0, 762.0)",1.0666666666666667,0.745,1,11782.691
13,False,768,catch,"[(1075, 884)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.9333333333333333,nan,1,11787.544
13,False,769,catch,"[(1039, 907)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.45,nan,1,11793.074
13,False,770,catch,"[(1072, 913)]",[],[1],[0.31666666666666665],horizontal,"(890.0, 762.0)",1.6166666666666667,0.281,0,11798.742
13,False,771,target,"[(1104, 886)]",[],[1],[0.45],vertical,"(890.0, 762.0)",1.6333333333333333,0.412,1,11804.052
13,False,772,target,"[(1111, 883)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.0666666666666667,0.477,1,11809.106
13,False,773,target,"[(1104, 882)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",1.0333333333333332,0.542,1,11813.16
13,False,774,target,"[(1072, 874)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.0333333333333332,0.456,1,11817.594
13,False,775,catch,"[(1100, 888)]",[],[1],[0.8],vertical,"(890.0, 762.0)",0.9,0.761,0,11822.374
13,False,776,target,"[(1100, 880)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.6166666666666667,0.546,1,11827.184
13,False,777,target,"[(1128, 894)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",1.6833333333333333,0.465,1,11831.384
13,False,778,target,"[(1108, 887)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.8,0.551,1,11836.461
13,False,779,catch,"[(1107, 890)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.55,0.445,0,11840.644
13,False,780,target,"[(1124, 862)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",1.6166666666666667,0.457,1,11845.54
14,False,781,target,"[(1097, 890)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.75,0.524,1,11850.6
14,False,782,target,"[(1112, 883)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 262.0)",0.7,0.621,1,11854.627
14,False,783,target,"[(1119, 892)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 262.0)",1.4,0.372,1,11858.778
14,False,784,target,"[(1116, 881)]",[],[1],[0.43333333333333335],vertical,"(390.0, 762.0)",1.4166666666666667,0.397,1,11863.736
14,False,785,target,"[(1124, 889)]",[],[1],[0.5],vertical,"(390.0, 762.0)",1.1,0.461,1,11868.544
14,False,786,target,"[(1120, 892)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 762.0)",1.6333333333333333,0.347,1,11872.916
14,False,787,catch,"[(1090, 891)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.0666666666666667,nan,1,11877.835
14,False,788,target,"[(102, 624), (1076, 898)]",[],"[0, 1]",[0.5666666666666667],vertical,"(890.0, 262.0)",1.2166666666666666,0.523,1,11882.497
14,False,789,target,"[(1077, 893)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,12091.777
14,False,790,catch,"[(1063, 897)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.6,nan,1,12095.01
14,False,791,catch,"[(1071, 908)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.5833333333333333,nan,1,12100.441
14,False,792,target,"[(1067, 892)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.8333333333333334,0.466,1,12106.206
14,False,793,target,"[(1079, 919)]",[],[1],[0.5],vertical,"(390.0, 762.0)",1.6,0.461,1,12396.107
14,False,794,target,"[(1075, 910)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.2,0.459,1,12401.316
14,False,795,target,"[(1071, 905)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",1.5333333333333332,0.49,1,12405.732
14,False,796,target,"[(1071, 900)]",[],[1],[0.2],horizontal,"(390.0, 262.0)",1.6333333333333333,0.167,1,12410.837
14,False,797,target,"[(1114, 892)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",0.9666666666666667,0.455,1,12415.637
14,False,798,target,"[(1102, 888)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.5166666666666666,0.509,1,12420.628
14,False,799,catch,"[(1109, 915)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.95,nan,1,12424.846
14,False,800,target,"[(1091, 890)]",[],[1],[0.48333333333333334],vertical,"(390.0, 762.0)",1.5,0.448,1,12429.645
14,False,801,target,"[(1106, 889)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.3,0.411,1,12434.641
14,False,802,catch,"[(1078, 889)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.95,nan,1,12439.256
14,False,803,target,"[(1100, 914)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.0666666666666667,0.539,1,12443.864
14,False,804,target,"[(1109, 896)]",[],[1],[0.36666666666666664],vertical,"(390.0, 762.0)",1.6166666666666667,0.328,1,12448.524
14,False,805,target,"[(1100, 901)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 262.0)",1.4833333333333334,0.393,1,12453.405
14,False,806,target,"[(1104, 890)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",1.5833333333333333,0.443,1,12458.159
14,False,807,target,"[(1133, 883)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.9166666666666666,0.487,1,12463.672
14,False,808,target,"[(1109, 890)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.6166666666666667,0.509,1,12468.33
14,False,809,target,"[(1129, 894)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",1.4666666666666666,0.437,1,12472.206
14,False,810,target,"[(1085, 888)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",1.6833333333333333,0.529,1,12477.362
14,False,811,target,"[(1107, 886)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.6666666666666666,0.489,1,12482.789
14,False,812,target,"[(1107, 892)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.0833333333333333,0.481,1,12487.382
14,False,813,target,"[(1075, 880)]",[],[1],[0.06666666666666667],horizontal,"(390.0, 262.0)",1.3666666666666667,0.035,1,12492.054
14,False,814,target,"[(1143, 892)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.6666666666666666,0.525,1,12496.318
14,False,815,target,"[(1081, 907)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.0666666666666667,0.474,1,12500.681
14,False,816,target,"[(1095, 886)]",[],[1],[0.06666666666666667],vertical,"(890.0, 262.0)",1.4833333333333334,0.036,1,12505.667
14,False,817,target,"[(1114, 884)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 762.0)",1.4666666666666666,0.38,1,12510.264
14,False,818,target,"[(1109, 887)]",[],[1],[0.25],vertical,"(390.0, 262.0)",1.5166666666666666,0.216,1,12514.955
