block,practice,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
23,False,1327,target,"[(1079, 902)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.5666666666666667,nan,0,19706.479
23,False,1328,target,"[(1076, 882)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.9333333333333333,nan,0,19712.03
23,False,1329,target,"[(1063, 876)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.95,0.473,1,19717.065
23,False,1330,target,"[(1070, 896)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.25,0.02,1,19721.765
23,False,1331,target,"[(1079, 893)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",1.25,0.458,1,19726.032
23,False,1332,target,"[(1067, 896)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.1833333333333333,0.537,1,19731.1
23,False,1333,catch,"[(1067, 881)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",1.1833333333333333,nan,1,19736.098
23,False,1334,target,"[(1084, 905)]",[],[1],[0.65],vertical,"(890.0, 262.0)",0.55,0.608,1,19740.894
23,False,1335,target,"[(1077, 899)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.2833333333333332,nan,0,19745.24
23,False,1336,catch,"[(1079, 877)]",[],[1],[0.45],vertical,"(390.0, 762.0)",0.9166666666666666,nan,1,19750.906
23,False,1337,target,"[(1224, 648), (1226, 516), (727, 504), (944, 690), (678, 571), (1240, 562), (1226, 662), (625, 558), (945, 601), (1197, 562), (853, 549), (1212, 509), (872, 554), (1235, 519), (1203, 666), (929, 568), (771, 616), (985, 684), (770, 324), (1202, 652), (1201, 637), (678, 667), (959, 668), (1008, 662), (771, 649), (621, 700), (528, 633), (659, 702), (1256, 423), (1224, 676), (1259, 673), (1225, 649), (1216, 700), (1269, 645), (1250, 705), (1221, 697), (1221, 709), (1245, 690), (1216, 666), (1237, 695), (1255, 714), (1217, 757)]","[(1012, 743)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.13333333333333333],horizontal,"(390.0, 762.0)",,bar_phase,0,19756.001
23,False,1338,catch,"[(1230, 781), (1022, 721), (1274, 738), (1219, 843)]",[],"[0, 0, 0, 1]",[],vertical,"(890.0, 262.0)",,fix_phase,0,19795.646
23,False,1339,target,"[(1264, 795), (1243, 772), (1221, 757)]",[],"[0, 0, 1]",[],vertical,"(890.0, 762.0)",,fix_phase,0,19806.733
23,False,1340,target,"[(1245, 781), (1221, 781)]",[],"[0, 1]",[],vertical,"(890.0, 262.0)",,cti_phase,0,19815.823
23,False,1341,catch,"[(1245, 816), (436, 474), (1246, 846), (1077, 876)]",[],"[0, 0, 0, 1]",[0.45],vertical,"(390.0, 262.0)",0.5333333333333333,nan,1,19823.564
23,False,1342,catch,"[(1221, 819)]",[],[1],[0.45],vertical,"(890.0, 762.0)",0.6,nan,1,19836.91
23,False,1343,catch,"[(1259, 388), (1104, 886)]",[],"[0, 1]",[0.45],horizontal,"(890.0, 262.0)",0.95,nan,1,19841.3
23,False,1344,target,"[(1081, 883)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.1833333333333333,0.472,1,19848.156
23,False,1345,target,"[(1093, 896)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.6166666666666667,0.413,1,19853.78
23,False,1346,catch,"[(1068, 891)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",1.05,nan,1,19859.107
23,False,1347,target,"[(1085, 906)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.0,0.478,1,19863.483
23,False,1348,catch,"[(1090, 885)]",[],[1],[0.45],vertical,"(890.0, 262.0)",1.5833333333333333,nan,1,19868.237
23,False,1349,target,"[(1209, 733), (1155, 441), (1022, 726), (952, 562), (1081, 778)]",[],"[0, 0, 0, 0, 1]",[],vertical,"(390.0, 762.0)",,fix_phase,0,19873.743
23,False,1350,target,"[(1226, 540), (990, 569), (1090, 642), (1225, 523), (1011, 652), (1037, 585), (1206, 743), (1182, 691), (1218, 649), (934, 552), (1237, 617), (992, 659), (1030, 644), (1206, 643), (944, 729), (1206, 566), (1172, 531), (1187, 901)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],horizontal,"(390.0, 262.0)",,fix_phase,0,19877.381
23,False,1351,target,"[(858, 568), (1027, 811)]",[],"[0, 1]",[],vertical,"(390.0, 762.0)",,fix_phase,0,19886.86
23,False,1352,target,"[(1230, 734), (1042, 763)]",[],"[0, 1]",[],vertical,"(390.0, 762.0)",,fix_phase,0,19889.459
23,False,1353,target,"[(969, 581), (1200, 907)]",[],"[0, 1]",[],horizontal,"(390.0, 762.0)",,fix_phase,0,19891.8
23,False,1354,target,"[(1187, 962), (1250, 938), (988, 953), (1114, 991), (1119, 747), (1240, 762), (1167, 714), (1025, 809)]",[],"[0, 0, 0, 0, 0, 0, 0, 1]",[],vertical,"(890.0, 762.0)",,fix_phase,0,19893.814
23,False,1355,catch,"[(1231, 872), (1183, 829)]",[],"[0, 1]",[],horizontal,"(390.0, 262.0)",,fix_phase,0,19898.511
23,False,1356,target,"[(1196, 919)]",[],[1],[],horizontal,"(390.0, 262.0)",,fix_phase,0,19900.891
23,False,1357,catch,"[(898, 819), (1259, 950), (1250, 490), (969, 844), (1154, 829)]",[],"[0, 0, 0, 0, 1]",[],horizontal,"(890.0, 762.0)",,fix_phase,0,19903.219
23,False,1358,catch,"[(1216, 846)]",[],[1],[],vertical,"(390.0, 762.0)",,fix_phase,0,19907.786
23,False,1359,target,"[(1146, 581), (959, 819), (1226, 872), (928, 932), (984, 843), (1009, 825)]",[],"[0, 0, 0, 0, 0, 1]",[],vertical,"(390.0, 262.0)",,fix_phase,0,19909.9
23,False,1360,target,"[(949, 671), (1040, 878)]",[],"[0, 1]",[],vertical,"(390.0, 762.0)",,fix_phase,0,19913.765
23,False,1361,target,"[(1226, 881), (1104, 889)]",[],"[0, 1]",[],vertical,"(890.0, 762.0)",,fix_phase,0,19916.976
23,False,1362,target,"[(1104, 897)]",[],[1],[],vertical,"(890.0, 762.0)",,fix_phase,0,19919.851
23,False,1363,target,"[(1127, 953), (1102, 685), (1199, 905)]",[],"[0, 0, 1]",[],horizontal,"(390.0, 762.0)",,fix_phase,0,19921.581
23,False,1364,target,"[(1192, 519), (1251, 697), (1159, 666), (1177, 856)]",[],"[0, 0, 0, 1]",[],horizontal,"(390.0, 762.0)",,fix_phase,0,19924.018
23,False,1365,catch,"[(1188, 1006), (1241, 967), (1242, 528), (1221, 521), (1239, 709), (1040, 528), (1221, 886)]",[],"[0, 0, 0, 0, 0, 0, 1]",[],horizontal,"(890.0, 262.0)",,fix_phase,0,19929.024
23,False,1366,target,"[(993, 733), (1182, 742), (1103, 726), (1192, 738), (1008, 731), (998, 538), (1197, 740), (887, 896), (906, 746), (1075, 743), (1081, 802)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],horizontal,"(390.0, 762.0)",,fix_phase,0,19939.396
23,False,1367,target,"[(1085, 751), (901, 819), (1039, 903)]",[],"[0, 0, 1]","[0.85, 0.85]",vertical,"(390.0, 762.0)",1.0,"0.814,nan",0,19973.828
23,False,1368,target,"[(1067, 886)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.8,0.518,1,20002.605
23,False,1369,catch,"[(1091, 895)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",0.95,nan,1,20007.4
23,False,1370,target,"[(1067, 910)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",1.3166666666666667,0.562,1,20012.082
23,False,1371,target,"[(1056, 912)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.2833333333333332,nan,0,20017.135
23,False,1372,catch,"[(1075, 935)]","[(1081, 956)]",[1],[0.6166666666666667],vertical,"(390.0, 762.0)",,bar_phase,0,20022.607
23,False,1373,target,"[(1047, 890)]",[],[1],[0.26666666666666666],horizontal,"(390.0, 762.0)",1.35,0.233,1,20025.963
23,False,1374,target,"[(1063, 919)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.6666666666666666,0.573,1,20031.835
23,False,1375,catch,"[(1079, 898)]",[],[1],[0.45],vertical,"(390.0, 262.0)",0.5166666666666666,nan,1,20036.139
23,False,1376,target,"[(1086, 887)]",[],[1],[0.4166666666666667],vertical,"(890.0, 262.0)",1.3166666666666667,0.381,1,20039.845
23,False,1377,target,"[(1078, 909)]",[],[1],[0.6666666666666666],vertical,"(890.0, 762.0)",1.0833333333333333,0.623,1,20044.662
23,False,1378,target,"[(1075, 920)]",[],[1],[0.7166666666666667],vertical,"(890.0, 762.0)",0.6333333333333333,0.676,1,20049.361
23,False,1379,target,"[(1066, 909)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 262.0)",0.6333333333333333,0.589,1,20053.943
23,False,1380,target,"[(1065, 897)]",[],[1],[0.45],vertical,"(890.0, 262.0)",1.5666666666666667,0.413,1,20058.207
24,False,1381,catch,"[(1063, 891)]",[],[1],[0.45],vertical,"(390.0, 262.0)",1.5,nan,1,20063.408
24,False,1382,target,"[(1079, 885)]",[],[1],[0.8333333333333334],horizontal,"(390.0, 262.0)",1.05,0.796,1,20068.362
24,False,1383,target,"[(1062, 890)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.1666666666666667,nan,0,20073.415
24,False,1384,target,"[(1073, 881)]",[],[1],[0.7],horizontal,"(890.0, 762.0)",0.6666666666666666,0.662,1,20078.141
24,False,1385,catch,"[(1063, 892)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",0.8333333333333334,nan,1,20082.405
24,False,1386,target,"[(1094, 884)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.9333333333333333,nan,0,20086.643
24,False,1387,catch,"[(1081, 881)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.4,nan,1,20091.01
24,False,1388,target,"[(1086, 899)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.8666666666666667,nan,0,20095.983
24,False,1389,target,"[(708, 347), (757, 431), (872, 289), (670, 456), (944, 108), (935, 280), (1097, 499), (930, 456), (799, 429), (828, 439), (680, 477), (938, 94), (928, 466), (916, 476), (891, 495), (954, 251), (938, 514), (1090, 108), (1046, 514), (669, 496), (1082, 871)]","[(1013, 883)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.75],horizontal,"(390.0, 762.0)",,bar_phase,0,20100.51
24,False,1390,target,"[(756, 113), (1100, 862)]",[],"[0, 1]",[0.21666666666666667],horizontal,"(890.0, 262.0)",1.6833333333333333,0.182,1,20134.09
24,False,1391,target,"[(678, 485), (1095, 854)]","[(1090, 868)]","[0, 1]",[0.9],vertical,"(890.0, 762.0)",,bar_phase,0,20138.91
24,False,1392,target,"[(1084, 892)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,20144.124
24,False,1393,target,"[(1068, 896)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,20148.625
24,False,1394,target,"[(1072, 889)]",[],[1],[0.11666666666666667],vertical,"(390.0, 262.0)",1.5333333333333332,0.084,1,20152.223
24,False,1395,target,"[(1114, 517), (1020, 889)]",[],"[0, 1]",[],vertical,"(390.0, 762.0)",,fix_phase,0,20157.329
24,False,1396,catch,"[(1101, 886)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",1.0833333333333333,nan,1,20159.387
24,False,1397,target,"[(1085, 919)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,20163.729
24,False,1398,target,"[(1084, 895)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",0.75,0.628,1,20167.212
24,False,1399,target,"[(1104, 879)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.7833333333333333,0.561,1,20171.947
24,False,1400,target,"[(1071, 325), (1104, 859)]",[],"[0, 1]",[],horizontal,"(390.0, 262.0)",,fix_phase,0,20176.13
24,False,1401,target,"[(1102, 873)]",[],[1],[],horizontal,"(890.0, 762.0)",,fix_phase,0,20180.115
24,False,1402,target,"[(1085, 872)]",[],[1],[0.5],vertical,"(390.0, 262.0)",0.6166666666666667,0.46,1,20182.063
24,False,1403,catch,"[(1098, 895)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.2166666666666666,nan,1,20186.845
24,False,1404,target,"[(1085, 868)]",[],[1],[0.15],vertical,"(390.0, 762.0)",1.5833333333333333,0.119,1,20191.817
24,False,1405,target,"[(1090, 891)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.1166666666666667,nan,0,20197.819
24,False,1406,target,"[(1102, 885)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.6,0.491,1,20203.186
24,False,1407,target,"[(1108, 899)]",[],[1],[0.65],vertical,"(390.0, 762.0)",1.0833333333333333,0.604,1,20207.139
24,False,1408,target,"[(1083, 899)]",[],[1],"[0.85, 0.85]",horizontal,"(890.0, 262.0)",1.3,"0.811,nan",0,20211.916
24,False,1409,catch,"[(1109, 876)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",0.75,nan,1,20216.989
24,False,1410,target,"[(1076, 881)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.4666666666666666,0.49,1,20220.994
24,False,1411,target,"[(1087, 876)]",[],[1],[0.7833333333333333],horizontal,"(890.0, 762.0)",0.7333333333333333,0.744,1,20232.911
24,False,1412,target,"[(1116, 844)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.4166666666666667,0.471,1,20237.589
24,False,1413,catch,"[(1111, 898)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",0.95,nan,1,20248.262
24,False,1414,target,"[(1074, 896)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.7833333333333333,0.524,1,20252.956
24,False,1415,target,"[(1066, 896)]",[],[1],[0.3833333333333333],vertical,"(390.0, 262.0)",1.3833333333333333,0.345,1,20257.766
24,False,1416,target,"[(1075, 900)]",[],[1],[0.35],vertical,"(390.0, 262.0)",1.0166666666666666,0.312,1,20262.881
24,False,1417,target,"[(1075, 876)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,20267.067
24,False,1418,target,"[(1081, 886)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",1.5,0.441,1,20277.76
24,False,1419,target,"[(1085, 901)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.7,0.527,1,20285.862
24,False,1420,target,"[(1082, 895)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",0.6833333333333333,0.414,1,20290.047
24,False,1421,target,"[(1085, 919)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",1.05,0.422,1,20293.999
24,False,1422,target,"[(1084, 893)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 762.0)",1.2333333333333334,0.427,1,20298.913
24,False,1423,target,"[(1110, 890)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.5166666666666666,0.525,1,20303.889
24,False,1424,target,"[(1094, 908)]",[],[1],[0.2833333333333333],vertical,"(390.0, 762.0)",1.6833333333333333,0.25,1,20308.096
24,False,1425,target,"[(1077, 901)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.6,0.52,1,20313.07
24,False,1426,catch,"[(1085, 891)]",[],[1],[0.13333333333333333],vertical,"(390.0, 762.0)",1.1666666666666667,0.102,0,20317.396
24,False,1427,target,"[(1100, 890)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",0.5833333333333334,0.458,1,20321.967
24,False,1428,target,"[(1109, 881)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.2166666666666666,0.479,1,20326.202
24,False,1429,target,"[(1104, 894)]",[],[1],[0.75],vertical,"(890.0, 762.0)",1.4,0.713,1,20330.913
24,False,1430,catch,"[(1111, 893)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 762.0)",1.2,0.344,0,20336.032
24,False,1431,target,"[(1114, 873)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.2,0.483,1,20340.921
24,False,1432,target,"[(1085, 881)]",[],[1],[0.35],horizontal,"(890.0, 762.0)",1.3166666666666667,0.309,1,20345.329
24,False,1433,target,"[(1100, 894)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.6,0.554,1,20350.012
24,False,1434,target,"[(1081, 869)]",[],[1],[0.11666666666666667],vertical,"(390.0, 262.0)",0.9666666666666667,0.087,1,20354.227
24,False,1435,catch,"[(1104, 886)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.1166666666666667,nan,1,20358.911
24,False,1436,catch,"[(1100, 889)]",[],[1],[0.3333333333333333],vertical,"(890.0, 762.0)",1.5333333333333332,0.308,0,20363.777
24,False,1437,catch,"[(1081, 874)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.1666666666666667,nan,1,20369.078
24,False,1438,target,"[(1100, 891)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,20374.144
24,False,1439,target,"[(1090, 876)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.8666666666666667,0.506,1,20378.444
24,False,1440,target,"[(1066, 901)]",[],[1],[0.25],vertical,"(890.0, 762.0)",1.3666666666666667,0.221,1,20383.472
25,False,1441,target,"[(1088, 885)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,20389.005
25,False,1442,target,"[(1085, 876)]",[],[1],[0.35],horizontal,"(890.0, 262.0)",1.55,0.319,1,20393.778
25,False,1443,catch,"[(1114, 897)]",[],[1],[0.3],vertical,"(890.0, 762.0)",1.2333333333333334,0.27,0,20398.861
25,False,1444,target,"[(1085, 896)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.0,nan,0,20403.824
25,False,1445,target,"[(1085, 861)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",1.5,0.434,1,20408.645
25,False,1446,catch,"[(1100, 873)]",[],[1],[0.45],vertical,"(890.0, 262.0)",0.6666666666666666,nan,1,20414.396
25,False,1447,target,"[(1114, 871)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",0.8166666666666667,0.478,1,20418.628
25,False,1448,target,"[(1114, 871)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,20423.114
25,False,1449,target,"[(1090, 889)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.5,0.517,1,20427.827
25,False,1450,target,"[(1114, 892)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.6333333333333333,0.498,1,20432.616
25,False,1451,target,"[(1084, 872)]",[],[1],[0.48333333333333334],vertical,"(390.0, 762.0)",1.2666666666666666,0.443,1,20436.811
25,False,1452,target,"[(1085, 888)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.6,0.5,1,20441.384
25,False,1453,catch,"[(1066, 887)]",[],[1],[0.45],vertical,"(890.0, 262.0)",0.9666666666666667,nan,1,20447.665
25,False,1454,target,"[(1085, 876)]",[],[1],[0.31666666666666665],horizontal,"(890.0, 262.0)",1.2,0.285,1,20452.111
25,False,1455,catch,"[(1114, 894)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",1.0666666666666667,nan,1,20456.677
25,False,1456,target,"[(1114, 900)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.2833333333333332,nan,0,20461.219
25,False,1457,target,"[(1109, 876)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.1,0.501,1,20466.695
25,False,1458,target,"[(1095, 876)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",0.9,0.473,1,20472.232
25,False,1459,target,"[(1097, 877)]",[],[1],[0.6],vertical,"(890.0, 762.0)",0.6166666666666667,0.557,1,20476.43
25,False,1460,target,"[(1066, 869)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.8,0.524,1,20481.098
25,False,1461,target,"[(1072, 864)]",[],[1],[0.3333333333333333],vertical,"(390.0, 262.0)",1.4333333333333333,0.297,1,20513.078
25,False,1462,target,"[(1083, 889)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 762.0)",1.4666666666666666,0.425,1,20518.613
25,False,1463,target,"[(1086, 877)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.7,0.498,1,20523.449
25,False,1464,target,"[(1090, 885)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.7833333333333333,0.524,1,20527.667
25,False,1465,target,"[(1090, 893)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,20532.085
25,False,1466,target,"[(1090, 881)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 762.0)",1.55,0.427,1,20536.516
25,False,1467,target,"[(1100, 899)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",1.1166666666666667,0.409,1,20542.181
25,False,1468,target,"[(1099, 908)]",[],[1],[0.8166666666666667],vertical,"(890.0, 262.0)",0.5666666666666667,0.765,1,20546.781
25,False,1469,target,"[(1090, 873)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.0,nan,0,20551.198
25,False,1470,catch,"[(1081, 867)]",[],[1],[0.06666666666666667],horizontal,"(390.0, 262.0)",1.6666666666666667,0.038,0,20556.08
25,False,1471,catch,"[(1109, 873)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.2,nan,1,20560.713
25,False,1472,target,"[(1104, 886)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,20565.584
25,False,1473,catch,"[(1090, 867)]",[],[1],[0.45],vertical,"(390.0, 262.0)",1.0833333333333333,nan,1,20570.068
25,False,1474,target,"[(1076, 869)]",[],[1],[0.25],vertical,"(890.0, 262.0)",1.3,0.212,1,20574.664
25,False,1475,target,"[(1077, 881)]",[],[1],[0.36666666666666664],vertical,"(390.0, 762.0)",1.6166666666666667,0.331,1,20579.228
25,False,1476,target,"[(1085, 885)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",1.5166666666666666,0.515,1,20584.167
25,False,1477,catch,"[(1085, 867)]",[],[1],[0.45],vertical,"(390.0, 762.0)",0.55,nan,1,20589.448
25,False,1478,target,"[(1085, 882)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",1.4,0.445,1,20593.972
25,False,1479,target,"[(1108, 874)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",1.2666666666666666,0.539,1,20598.943
25,False,1480,target,"[(1057, 865)]",[],[1],[0.23333333333333334],vertical,"(890.0, 262.0)",1.5,0.203,1,20603.973
25,False,1481,target,"[(1114, 880)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.4166666666666667,0.455,1,20608.901
25,False,1482,catch,"[(1082, 863)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.1166666666666667,nan,1,20613.575
25,False,1483,catch,"[(1102, 891)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.0666666666666667,nan,1,20618.498
25,False,1484,target,"[(1081, 870)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.9333333333333333,0.508,1,20623.536
25,False,1485,target,"[(1091, 885)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,20628.25
25,False,1486,target,"[(1127, 875)]",[],[1],[0.23333333333333334],vertical,"(390.0, 762.0)",1.65,0.203,1,20632.772
25,False,1487,target,"[(1088, 874)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 262.0)",1.4166666666666667,0.347,1,20637.795
25,False,1488,target,"[(1085, 885)]",[],[1],[0.2],vertical,"(890.0, 262.0)",1.4833333333333334,0.165,1,20642.83
25,False,1489,target,"[(1087, 879)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",1.3833333333333333,0.491,1,20647.847
25,False,1490,catch,"[(1114, 896)]",[],[1],[0.08333333333333333],horizontal,"(890.0, 762.0)",1.55,0.051,0,20652.913
25,False,1491,target,"[(1100, 867)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",1.0,0.444,1,20657.678
25,False,1492,catch,"[(1105, 896)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.3333333333333333,nan,1,20662.042
25,False,1493,target,"[(1114, 896)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",1.5666666666666667,0.538,1,20666.765
25,False,1494,target,"[(1098, 874)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",0.7,0.477,1,20671.83
25,False,1495,catch,"[(1098, 896)]",[],[1],[0.16666666666666666],horizontal,"(890.0, 762.0)",1.6833333333333333,0.135,0,20676.335
25,False,1496,target,"[(1099, 868)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.8166666666666667,0.489,1,20681.044
25,False,1497,target,"[(1109, 882)]",[],[1],[0.2],horizontal,"(890.0, 262.0)",1.6333333333333333,0.166,1,20685.565
25,False,1498,target,"[(1093, 890)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.9,0.513,1,20690.612
25,False,1499,catch,"[(1090, 870)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.0666666666666667,nan,1,20695.478
25,False,1500,catch,"[(1090, 898)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",0.6833333333333333,nan,1,20700.431
26,False,1501,target,"[(1067, 880)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.15,0.475,1,20704.335
26,False,1502,target,"[(1068, 891)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.6833333333333333,0.543,1,20832.415
26,False,1503,target,"[(1084, 897)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 762.0)",0.9,0.395,1,20836.798
26,False,1504,target,"[(1081, 899)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.6333333333333333,0.493,1,20841.503
26,False,1505,target,"[(1072, 906)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.9,0.509,1,20845.95
26,False,1506,target,"[(1076, 885)]",[],[1],[0.23333333333333334],vertical,"(390.0, 762.0)",1.5666666666666667,0.202,1,20850.333
26,False,1507,catch,"[(1072, 896)]",[],[1],[0.45],vertical,"(390.0, 262.0)",0.5166666666666666,nan,1,20855.384
26,False,1508,target,"[(1094, 870)]",[],[1],[0.5],vertical,"(390.0, 262.0)",0.5166666666666666,0.462,1,20859.677
26,False,1509,target,"[(1090, 892)]",[],[1],[0.35],vertical,"(890.0, 762.0)",1.45,0.313,1,20864.2
26,False,1510,target,"[(1090, 896)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.7666666666666666,0.495,1,20868.926
26,False,1511,catch,"[(1094, 890)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,20873.159
26,False,1512,target,"[(1090, 875)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 262.0)",1.3166666666666667,0.346,1,20877.697
26,False,1513,target,"[(1085, 893)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",0.7166666666666667,0.476,1,20883.033
26,False,1514,target,"[(1111, 889)]",[],[1],[0.15],horizontal,"(390.0, 762.0)",1.2666666666666666,0.117,1,20887.747
26,False,1515,target,"[(1107, 900)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.85,0.488,1,20892.451
26,False,1516,target,"[(1071, 872)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.8166666666666667,0.458,1,20896.943
26,False,1517,catch,"[(1113, 891)]",[],[1],[0.45],vertical,"(390.0, 762.0)",0.6333333333333333,nan,1,20901.413
